"","lon","lat"
"6420",76.58671,30.47276
"6421",85.78333,25.85
"6422",86.97183,25.24446
"6423",77.29798,28.6425
"6424",77.58694,12.98642
"6425",78.93333,22.06667
"6426",84.73089,25.781
"6427",72.8,19.35
"6428",77.21188,28.67546
"6429",77.634087,9.512137
"6430",78.116997,9.933
"6438",80.91972,26.84943
"6441",74.75,13.35
"6444",76.64972,12.30722
"6449",79.1,21.15
"6451",73.81568,15.39585
"6452",76.83334,17.33333
"6455",74.95,30.23
"6458",74.86556,31.63306
"6459",75.91722,31.53222
"6461",76.86301,30.69792
"6464",75.33334,19.88333
"6465",75.83334,30.23333
"6467",88.2636,27.04
"6468",88.42458,26.72025
"6471",88.71747,26.52202
"6478",83.26667,25.26667
"6479",76.98333,29.68333
"6481",74.01519,15.40341
"6482",75.55,30.38333
"6483",75.91666,14.46667
"6485",72.83333,19.06667
"6490",74.75835,30.67238
"6491",73.95889,15.27186
"6494",77.98333,16.73333
"6495",73.76838,15.51453
"6497",79.83383,12.43588
"6498",76.34187,10.01586
"6499",76.55171,9.88886
"6500",72.90416,19.09317
"6501",83.92391,25.23437
"6502",72.91639,19.12741
"6503",77.09098,28.73732
"6504",77.08734,28.8531
"6505",76.98334,28.61128
"6506",77.18858,28.65156
"6507",77.22633,28.68045
"6508",72.87029,19.27024
"6509",75.85031,30.69739
"6511",72.83752,19.161
"6512",77.03182,19.92659
"6513",72.8618,19.29803
"6514",72.89969,19.08386
"6515",73.8833,29.9167
"6516",73.11013,18.98878
"6517",72.93924,18.87813
"6518",73.97555,15.21447
"6519",75.20278,31.81861
"6520",73.03397,19.03484
"6521",79.13909,10.78523
"6522",72.86792,19.08869
"6523",75.03053,12.60963
"6524",74.9414,30.20712
"6525",81.84631,25.4358
"6526",73.0907,19.10811
"6527",73.87032,18.52356
"6528",80.91763,26.86597
"6529",75.85855,30.9094
"6550",75.81667,26.91667
"6551",78.53333,19.66667
"6556",79.13333,12.93333
"6560",78.03333,30.31667
"6565",73.80898,15.59154
"6568",74.78333,20.9
"6573",75.75634,18.98921
"6574",74.21667,16.7
"6575",74.73333,19.08333
"6577",77.75,20.93333
"6581",73.87482,15.59337
"6583",79.3,19.95
"6584",80.15,17.25
"6589",77.90405,21.90195
"6591",77.35436,16.20702
"6592",78.5967,20.73807
"6593",73.8,19.98333
"6594",72.86041,19.30478
"6595",75.62971,15.42977
"6596",72.81136,19.4559
"6597",78.69875,10.80289
"6598",77.25,25.28333
"6599",82.94064,24.30393
"6600",79.06521,21.10164
"6601",83.40965,18.12662
"6602",80.04667,12.8525
"6603",77.88581,18.66208
"6604",75.76215,22.55984
"6605",76.86633,25.91781
"6606",73.78286,18.62699
"6607",72.82949,19.08764
"6608",72.84177,19.08256
"6609",81.13615,26.11679
"6610",72.84023,18.99716
"6611",72.85258,19.13086
"6612",87.47,25.78
"6613",74.23167,16.69563
"6618",77.35456,11.11541
"6619",77.55335,9.45296
"6621",45.34375,2.03711
"6622",103.841942,1.31
"6623",103.809678,1.270572
"6624",103.911557,1.310768
"6625",103.875435,1.375098
"6626",103.844479,1.356705
"6627",103.869825,1.351477
"6628",103.945642,1.374176
"6629",103.801655,1.310162
"6630",103.786057,1.436046
"6631",103.770828,1.44111
"6632",103.80805,1.29162
"6633",103.84764,1.37173
"6634",103.84597,1.3217
"6635",103.936394,1.31417
"6637",103.93195,1.3275
"6638",103.94528,1.38361
"6640",103.89278,1.34917
"6641",103.75639,1.32028
"6642",103.84389,1.39583
"6643",103.72278,1.35028
"6644",103.84743,1.29872
"6645",103.73917,1.34139
"6646",103.83111,1.43333
"6647",103.88137,1.35865
"6648",103.74577,1.38156
"6656",103.91135,1.32228
"6657",103.91111,1.30667
"6658",103.77972,1.29611
"6660",84.866669,27
"6661",83.45,27.7
"6680",84.5,27.58333
"6681",84.354202,27.529131
"6682",87.91667,26.58333
"6683",82.30177,27.99036
"6684",81.37657,28.31254
"6685",81.61667,28.05
"6687",84.3542,27.52913
"6688",80.33333,28.91667
"6690",85.30647,27.69352
"6691",85.31667,27.71667
"6693",85.0649,27.13411
"6695",80.91667,28.75
"6696",81.83333,28.16667
"6697",84.8568,27.92286
"6698",80.32131,28.92949
"6699",84.25,27.91667
"6700",83.91666,27.66667
"6701",84.86667,27
"6703",84.43333,27.68333
"6704",88.1389,26.655
"6705",83.37894,27.62643
"6706",83.88971,27.64984
"6710",96.12972,19.745
"6711",96.19948,19.73515
"6712",96.10532,21.97938
"6713",96.15611,16.80528
"6714",96.13645,16.78812
"6716",107.165504,11.072976
"6718",105.966667,10.25
"6719",105.894493,9.536082
"6720",105.125893,9.134164
"6721",105.783333,10.033333
"6722",105.849998,21.033333
"6723",106.66666,10.75
"6724",105.78333,10.03333
"6725",105.85,21.03333
"6726",108.22083,16.06778
"6727",105.8931,18.48417
"6728",105.9,18.33333
"6729",107.0982,10.3737
"6730",109.18333,12.25
"6731",106.64463,10.73314
"6732",109.3,13.08333
"6733",105.45227,20.44246
"6734",107.03032,10.9667
"6735",109.16422,12.92858
"6736",109.35453,12.95806
"6737",109.16496,13.0661
"6738",106.59377,10.76231
"6739",106.69988,10.15969
"6740",105.75636,20.95584
"6741",106.4347,10.10305
"6742",106.3817,10.75203
"6743",105.97292,10.15065
"6749",107.5847,16.46346
"6751",107.13333,16.81667
"6752",109.1,12.25
"6753",106.73333,11
"6755",109.14043,12.07539
"6756",108.95023,13.40831
"6761",105.86426,20.97138
"6765",106.74116,10.85769
"6767",107.26664,10.82257
"6769",106.11928,11.36754
"6770",106.67832,10.75275
"6771",105.79087,21.0276
"6772",109.09637,12.9834
"6773",106.76088,10.79538
"6774",106.66699,10.77191
"6775",106.64708,10.80808
"6776",106.62312,10.79886
"6777",106.72964,10.73771
"6778",106.65208,10.76089
"6779",109.28941,12.92019
"6780",73.497905,4.168308
"6781",49.127154,14.542961
"6782",43.192791,14.91732
"6783",43.220215,14.583583
"6784",42.954521,14.79781
"6785",42.97634,14.753
"6786",44.88194,13.05667
"6787",44.03333,13.56667
"6788",43.01949,15.30531
"6789",43.22022,14.58358
"6790",43.60582,15.69425
"6791",49.36531,16.93041
"6793",49.12728,14.5435
"6795",171.144422,7.087407
"6796",171.800153,7.063476
"6797",171.034355,7.148587
"6798",167.738632,8.73163
"6799",103.849998,13.366667
"6800",104.931503,11.5525
"6801",105.45,12
"6803",79.875702,6.8928
"6804",79.847778,6.931944
"6805",79.922684,6.801803
"6806",79.915663,7.044003
"6807",79.84778,6.93194
"6808",79.9181,6.8964
"6809",79.997842,6.936633
"6810",80.65718,6.326048
"6813",81.70036,7.7079
"6814",79.92452,7.02925
"6816",80.3436,7.2523
"6817",80.39917,6.68278
"6818",79.96272,6.92438
"6819",79.86124,6.92708
"6820",101.75,19.25
"6821",95.33333,28.06667
"6822",95.325936,28.061899
"6824",37.21639,19.61583
"6826",37.729,18.4254
"6827",39.21917,21.516939
"6828",39.200001,21.5
"6830",39.82611,21.42667
"6834",42.86379,19.09691
"6835",68.367088,25.40127
"6836",67.082001,24.906
"6837",68.76667,27.533333
"6838",67.05,24.86667
"6839",68.36667,25.36667
"6840",68.524712,25.894302
"6841",69.43078,25.4437
"6843",68.21667,27.55
"6846",68.83334,24.65
"6847",68.86667,27.7
"6848",67.92416,24.74694
"6849",69.0012,25.5253
"6850",68.63789,27.95706
"6851",67.77631,26.73286
"6852",68.00103,27.58676
"6853",69.58333,28.43333
"6854",68.11928,26.841
"6855",67.03479,24.92744
"6856",67.03391,24.8153
"6857",67.0363,24.8602
"6858",67.06433,24.92808
"6859",67.04688,24.88332
"6860",67.05241,24.90376
"6861",67.2066,24.9424
"6862",67.2014,24.8448
"6863",67.13297,24.78625
"6864",68.47725,24.91066
"6865",69.01267,25.51799
"6870",74.86667,32.73333
"6871",75.12494,32.56113
"6872",86.183334,22.799999
"6873",86.18333,22.8
"6874",85.30956,23.3441
"6876",111.31667,23.48333
"6877",97.774,24.106
"6878",100.73409,21.99102
"6880",113.752041,23.019708
"6882",113.525165,22.801624
"6889",113.25,23.1166
"6890",113.11667,23.03333
"6891",110.58291,21.32256
"6894",113.08334,22.58333
"6895",113.56778,22.27694
"6896",114.0683,22.54554
"6898",113.34103,22.80631
"6899",110.35939,21.2707
"6901",112.7799,22.25135
"6907",113.58334,24.8
"6908",114.4,23.08333
"6910",113.67167,22.82667
"6914",110.9,21.65
"6915",116.36416,23.52886
"6916",114.68333,23.73333
"6917",116.68195,23.35336
"6920",111.96667,21.85
"6921",112.46509,23.04719
"6922",113.59752,24.8104
"6923",113.53219,22.20793
"6924",113.12824,23.02022
"6925",110.88333,21.66167
"6926",114.22333,22.56611
"6927",112.61749,22.40801
"6928",111.51438,23.47513
"6929",119.30611,26.06139
"6931",117.01792,25.07517
"6932",118.49833,24.98778
"6933",118.32528,27.04694
"6935",121.673935,24.915712
"6936",120.32788,22.959658
"6937",120.196449,22.994822
"6938",120.366211,22.634293
"6939",120.656937,23.02166
"6947",119.611382,23.57111
"6948",121.561501,25.08532
"6955",120.29742,23.17489
"6956",120.666,23.01087
"6957",120.16811,23.02476
"6960",121.5615,25.08532
"6962",120.61999,22.54951
"6963",121.67394,24.91571
"6971",121.753,24.757
"6972",121.61139,23.97917
"6973",120.6808,24.15473
"6974",139.69168,35.68953
"6975",139.80139,35.71068
"6976",139.70042,35.68979
"6977",139.69495,35.67174
"6978",139.70482,35.64084
"6979",139.80295,35.71524
"6980",139.77264,35.71413
"6981",139.71005,35.68518
"6982",139.68965,35.68976
"6983",139.74191,35.69822
"6984",139.69949,35.67584
"6985",139.78,35.71261
"6986",139.72469,35.66354
"6987",82.156405,18.085631
"6988",81.882528,18.343586
"6989",85.065271,20.749203
"6990",85.216816,20.950103
"6991",85.171266,20.808415
"6992",83.866669,21.5
"6993",85.099998,20.85
"6994",85.833328,20.23333
"7001",85.83333,20.23333
"7002",84.74489,19.48166
"7003",85.87927,20.46497
"7004",85.1,20.85
"7006",86.42627,20.49918
"7007",83.88418,21.50131
"7009",83.41757,19.19391
"7010",86.93166,21.49417
"7011",84.78333,19.31667
"7013",86.33334,20.85
"7014",85.61667,20.18333
"7015",85.36788,22.09847
"7016",73.083328,31.41667
"7017",71.475281,30.195557
"7018",73.025307,29.64106
"7020",72.799441,33.736965
"7021",73.7,31.45
"7022",72.9789,31.72
"7023",73.06667,33.6
"7024",73.05908,33.61005
"7025",74.34361,31.54972
"7029",73.97833,31.71306
"7030",72.63046,31.88157
"7031",73.38664,30.34104
"7032",70.09722,28.49306
"7034",74.44667,31.11556
"7036",71.47528,30.19556
"7040",72.85639,32.23
"7041",73.0679,33.6007
"7042",66,28
"7043",62.32541,25.12163
"7044",72.940277,34.025558
"7045",72.502373,34.45993
"7046",72.04583,34.198334
"7047",71.573334,34.007778
"7049",71.57333,34.00778
"7050",72.36265,34.7795
"7051",73.21944,34.15583
"7052",70.91142,32.60795
"7053",72.70247,35.01281
"7055",72.42581,35.22271
"7056",72.74258,34.74634
"7057",73.066719,33.675671
"7058",73.06055,33.71815
"7059",73.15979,33.66038
"7061",121.54195,29.875
"7063",118.86861,28.95944
"7064",119.64421,29.10678
"7065",120.25,30.16667
"7066",91.75095,26.18617
"7067",42.55111,16.88917
"7070",81.633331,21.233334
"7071",-73.635002,4.153333
"7072",-73.250557,10.476944
"7073",-74.201668,11.247222
"7074",-75,9
"7075",-74.884293,4.14924
"7076",-76.613159,2.43823
"7077",-75.397781,9.304722
"7078",-74.79639,10.96389
"7079",-73.12583,7.12972
"7080",-75.39778,9.30472
"7082",-73.25056,10.47694
"7083",-72.49789,7.90248
"7084",-73.635,4.15333
"7085",-76.30361,3.53944
"7086",-75.23222,4.43889
"7087",-72.44945,11.77917
"7088",-75.89,8.7575
"7089",-75.7511,4.36801
"7090",-75.58334,8.41667
"7091",-74.75944,9.24639
"7092",-75.45,2.58333
"7093",-76.1088,9.20599
"7094",-74.86786,10.86432
"7095",-75.28188,2.9273
"7096",-73.26022,6.46838
"7097",-74.80545,4.30073
"7098",-73.23333,10.03333
"7099",-73.53754,9.19962
"7100",-73.6,9.36667
"7101",-73.13333,7.5
"7102",-74.77306,10.85889
"7103",-74.75467,9.24202
"7104",-75.79052,8.88479
"7105",-74.764587,10.91843
"7106",-75.583336,8.416667
"7107",-72.503891,7.894167
"7108",-73.495743,7.3915
"7110",-75.751099,4.36801
"7111",-75.449997,2.583333
"7112",-75.75,2.5
"7113",-76.166664,1.75
"7114",-75.232224,4.43889
"7116",-73.85472,7.06528
"7118",-74.08334,4.6
"7121",-75.51444,10.39972
"7122",-75.69611,4.81333
"7125",-72.90722,11.54444
"7128",-74.20167,11.24722
"7129",-73.05361,6.98944
"7135",-73.17306,7.07083
"7137",-74.03001,8.67044
"7138",-75.34389,10.25444
"7139",-72.50389,7.89417
"7140",-71.12109,6.03773
"7141",-76.375,4.30778
"7142",-74.66311,5.44783
"7143",-75.43687,10.27557
"7144",-72.24321,11.38321
"7145",-73.08972,7.06472
"7146",-75.68111,4.53389
"7159",-76.42313,8.84621
"7160",-75.6133,8.87933
"7161",-75.61857,6.25546
"7162",-75.4375,2.89167
"7163",-75.74441,8.9532
"7164",-76.19069,8.22709
"7165",-75.1167,10.16664
"7166",-75.83685,9.1683
"7169",-57.653332,-19.009167
"7170",-49.550423,-19.015068
"7171",-52.110798,-19.061049
"7172",-57.58416,-19.105053
"7173",-44.453224,-19.301949
"7174",-45.179737,-19.420132
"7175",-45.540459,-19.474268
"7176",-43.284958,-19.575697
"7177",-42.599182,-19.555012
"7178",-48.358929,-19.591784
"7179",-46.940559,-19.59333
"7180",-45.252975,-19.69145
"7181",-43.951462,-19.728233
"7182",-55.001995,-19.818613
"7183",-45.675388,-19.8419
"7184",-45.421188,-19.842955
"7185",-43.650604,-19.870169
"7186",-43.155605,-19.838615
"7187",-50.244194,-19.959873
"7188",-43.846668,-19.985556
"7189",-40.75,-20
"7190",-45.567604,-20.243509
"7191",-56.658928,-20.482256
"7192",-50.012657,-20.480103
"7193",-47.927986,-20.539583
"7194",-45.477596,-20.540098
"7195",-48.56778,-20.557222
"7196",-48.99168,-20.696211
"7197",-47.895271,-20.689051
"7198",-42.104858,-20.707836
"7199",-46.609722,-20.718889
"7200",-55.730518,-20.76269
"7201",-51.678329,-20.75111
"7202",-51.31567,-20.86545
"7203",-48.537987,-20.945461
"7205",-47.817142,-20.986441
"7206",-47.658611,-20.991388
"7207",-40.966881,-20.983772
"7208",-54.990002,-21.020346
"7209",-48.972778,-21.137777
"7210",-44.261665,-21.135555
"7211",-55.75856,-21.181513
"7212",-48.293053,-21.202196
"7213",-47.995979,-21.244375
"7214",-47.611851,-21.212502
"7215",-41.929317,-21.21513
"7216",-47.316505,-21.270479
"7217",-45.041897,-21.267376
"7218",-57.343121,-21.299465
"7219",-50.10989,-21.391121
"7220",-48.547352,-21.432701
"7221",-47.996876,-21.573936
"7222",-55.934578,-21.610807
"7223",-48.450333,-21.595472
"7224",-56.235085,-21.645102
"7225",-54.459064,-21.775347
"7226",-48.201111,-21.827627
"7227",-47.439365,-21.841246
"7228",-46.890732,-21.871519
"7229",-50.534931,-21.95443
"7230",-49,-22
"7231",-47.366665,-21.998383
"7233",-55.726849,-22.01602
"7234",-53.866684,-22.0278
"7235",-47.890831,-22.0175
"7236",-47.06702,-22.025904
"7237",-47.390278,-22.185556
"7238",-42.665638,-22.189957
"7239",-47.384167,-22.356943
"7240",-46.942223,-22.372223
"7241",-53.755646,-22.38076
"7242",-47.56139,-22.411388
"7243",-47.56868,-22.435017
"7244",-46.957779,-22.431944
"7245",-42.144295,-22.482533
"7246",-55.616669,-22.566668
"7247",-47.017281,-22.694729
"7248",-46.986244,-22.70577
"7249",-51.385693,-22.746719
"7250",-47.649166,-22.725279
"7251",-47.33139,-22.739166
"7252",-47.271332,-22.781639
"7253",-42.873238,-22.756004
"7254",-47.439625,-22.795759
"7255",-42.719406,-22.791836
"7256",-54.521553,-22.853561
"7257",-47.251972,-22.837435
"7258",-47.220001,-22.85833
"7259",-48.445,-22.885834
"7260",-47.485222,-22.985523
"7261",-45.555279,-23.02639
"7262",-47.218056,-23.090279
"7263",-52.625713,-23.186705
"7264",-46.884171,-23.18639
"7265",-45.88694,-23.17944
"7266",-51.162781,-23.31028
"7267",-47.685188,-23.310118
"7268",-51.459503,-23.447321
"7269",-52.15057,-23.47414
"7270",-51.871014,-23.47797
"7271",-46.473888,-23.494722
"7272",-46.35527,-23.491667
"7273",-47.458061,-23.501671
"7274",-52.223408,-23.561577
"7275",-47.408985,-23.582232
"7276",-46.722466,-23.573442
"7277",-46.636108,-23.547501
"7278",-52.194344,-23.597157
"7279",-45.413055,-23.620277
"7280",-46.852222,-23.64889
"7281",-46.791672,-23.62611
"7282",-46.564999,-23.69389
"7283",-53.38517,-23.710138
"7284",-46.849167,-23.716944
"7285",-46.047604,-23.748697
"7286",-45.596809,-23.761049
"7287",-45.290028,-23.751743
"7288",-46.533333,-23.799999
"7289",-46.27055,-23.85663
"7290",-54.257462,-23.926281
"7291",-46.404362,-23.925804
"7292",-46.227829,-23.957529
"7293",-46.391941,-23.96306
"7294",-46.266666,-24
"7295",-46.402779,-24.005833
"7296",-52.391869,-24.119059
"7297",-47.025604,-24.288538
"7298",-54.17683,-24.425997
"7299",-54.005657,-24.504345
"7300",-53.455276,-24.955833
"7301",-54.113224,-25.24843
"7302",-49.272999,-25.427999
"7303",-53.546589,-25.674314
"7304",-48.661942,-26.90778
"7305",-50,-27
"7306",-54.480274,-27.825657
"7307",-54.304562,-28.010456
"7308",-54.263,-28.299
"7309",-53.87429,-28.353251
"7310",-53.390606,-29.534506
"7311",-52.219589,-29.542061
"7312",-51.213455,-29.901203
"7313",-54,-30
"7314",-51.23,-30.033056
"7315",-47.060833,-22.905556
"7316",-46.333611,-23.960831
"7317",-43.933334,-19.9
"7318",-41.974733,-21.044452
"7319",-65.355806,-10.826393
"7320",-60.595636,2.608009
"7321",-51.232095,-22.780217
"7322",-50.842724,-23.378186
"7323",-53.249667,-24.527877
"7324",-54.226384,-24.627591
"7325",-52.921686,-23.021288
"7326",-53.536091,-25.772996
"7327",-54.240732,-25.34868
"7328",-51.039791,-23.061096
"7329",-53.743858,-24.725004
"7330",-49.060555,-22.314722
"7331",-41.786942,-22.370831
"7333",-35.014721,-8.11278
"7334",-43.350277,-21.764168
"7335",-46.59816,-23.626131
"7336",-51.93861,-23.425278
"7337",-56.1325,-15.64667
"7338",-37.071667,-10.911111
"7339",-47.931946,-19.748333
"7341",-54.805557,-22.221111
"7344",-49.37944,-20.819719
"7345",-44.053612,-19.931667
"7346",-39.725464,-14.057052
"7347",-35.209442,-5.795
"7348",-67.809998,-9.974722
"7349",-49.253887,-16.678612
"7350",-49.24836,-16.839945
"7351",-44.198334,-19.967777
"7355",-34.881111,-8.053889
"7356",-44.104168,-22.523056
"7358",-47.81028,-21.1775
"7359",-50.432781,-21.208891
"7360",-49.945831,-22.21389
"7361",-46.862818,-23.177818
"7362",-46.984374,-23.143686
"7363",-60.025002,-3.101944
"7364",-62.924171,-0.97472
"7365",-47.925999,-1.294
"7366",-60.944172,-2.62139
"7367",-56.735832,-2.628333
"7368",-63.14732,-3.16263
"7369",-58.433529,-3.13435
"7370",-64.711388,-3.35417
"7371",-39.562191,-3.37279
"7372",-39.067268,-3.56612
"7373",-38.653057,-3.736111
"7374",-38.54306,-3.71722
"7375",-62.056938,-3.83667
"7376",-58.59745,-3.9464
"7377",-39.649719,-3.93547
"7378",-38.54427,-4.03037
"7379",-64.151138,-4.05402
"7380",-38.691601,-4.20565
"7381",-41.776939,-4.27333
"7382",-38.488949,-4.29181
"7383",-65.604462,-4.52227
"7384",-39.01812,-4.97056
"7385",-37.522339,-4.97189
"7386",-42.801945,-5.089167
"7387",-42.066669,-5.56667
"7388",-48.333,-5.8
"7389",-38.685711,-5.97256
"7390",-38.756741,-6.35186
"7391",-37.750675,-6.547283
"7392",-51.994999,-6.64472
"7394",-35.907768,-6.99864
"7395",-55.381111,-7.14778
"7396",-64.798058,-7.25861
"7397",-35.001751,-7.56876
"7398",-37.49202,-7.59075
"7399",-62.489204,-7.734112
"7400",-37.617809,-7.72298
"7401",-39.408119,-7.84008
"7402",-35.445122,-7.85092
"7403",-35.13559,-7.94302
"7404",-66.074997,-8.18437
"7405",-35.06279,-8.44702
"7407",-35.742298,-8.89211
"7408",-35.532372,-8.89393
"7409",-36.033859,-8.97499
"7410",-35.27599,-8.95855
"7411",-35.373348,-9.07061
"7412",-36.762192,-9.39858
"7413",-36.60651,-9.40902
"7414",-36.074589,-9.52983
"7415",-35.910603,-9.513922
"7416",-36.501961,-9.54424
"7417",-36.841991,-9.78382
"7418",-36.432732,-9.99012
"7419",-36.85043,-10.12409
"7420",-48.360279,-10.212778
"7422",-38.614744,-12.731977
"7424",-38.500185,-12.965027
"7425",-39.217949,-14.75939
"7426",-55.889999,-15.419
"7427",-47.929169,-15.780148
"7428",-47.921822,-15.826691
"7430",-49.43602,-16.502296
"7431",-40.209839,-18.34486
"7432",-54.759998,-18.506666
"7433",-48.277222,-18.91861
"7434",-54.566391,-19.395281
"7435",-54.979469,-19.446199
"7436",-40.52021,-19.421989
"7437",-51.398327,-19.525999
"7438",-40.630562,-19.53944
"7439",-55.850479,-19.824081
"7441",-45.833,-20.200001
"7442",-41.554562,-20.27457
"7443",-50.291962,-20.297569
"7444",-47.82592,-20.30007
"7445",-40.51413,-20.367571
"7446",-53.759171,-20.44306
"7447",-41.711159,-20.76804
"7449",-41.639389,-21.08831
"7450",-48.973763,-21.138258
"7451",-48.02523,-21.12817
"7452",-43.150688,-21.47241
"7453",-41.94894,-21.50807
"7454",-42.210899,-21.572451
"7455",-47.227612,-21.58688
"7456",-49.742001,-21.679001
"7457",-42.074879,-21.77006
"7458",-42.322201,-21.8843
"7459",-46.5723,-22.069839
"7460",-51.388889,-22.125561
"7461",-43.598091,-22.359949
"7462",-47.57,-22.413
"7463",-42.858318,-22.37792
"7464",-46.989697,-22.44982
"7465",-44.171391,-22.54417
"7466",-45.060791,-22.78236
"7467",-45.766666,-22.799999
"7468",-43.1814,-22.80633
"7469",-43.25219,-22.86084
"7470",-44.031139,-22.886495
"7471",-42.824909,-22.875333
"7472",-42.822029,-22.9163
"7473",-45.461666,-22.923889
"7474",-43.67992,-22.92507
"7475",-43.695919,-22.97817
"7476",-43.633331,-22.99859
"7477",-42.028831,-22.965988
"7478",-50.088188,-23.0042
"7479",-51.582958,-23.076309
"7480",-45.497452,-23.071581
"7481",-43.56723,-23.061769
"7482",-49.96973,-23.161627
"7483",-50.647984,-23.181292
"7484",-49.954102,-23.19072
"7485",-45.887249,-23.179079
"7486",-51.695412,-23.24011
"7487",-47.299168,-23.264168
"7488",-51.173,-23.292999
"7490",-49.70142,-23.449711
"7492",-51.903061,-23.53821
"7493",-47.456001,-23.506001
"7494",-46.551109,-23.62306
"7495",-52.157459,-23.79814
"7496",-52.021542,-25.252089
"7497",-52,-26
"7498",-48.845554,-26.304443
"7499",-54.960831,-28.408331
"7500",-51.47958,-29.699841
"7501",-51.325001,-30.11389
"7502",-52.09861,-32.035
"7503",-43.386162,-22.889059
"7504",-43.334709,-22.95402
"7505",-38.561668,-3.78583
"7506",-49.117779,-5.36861
"7507",-54.708328,-2.44306
"7508",-36.023068,-6.229299
"7509",-36.66111,-9.7525
"7510",-35.90313,-9.70897
"7511",-35.84557,-9.58529
"7512",-49.062,-22.315001
"7513",-48.174,-21.794001
"7514",-43.708549,-22.73876
"7515",-43.372219,-22.80389
"7516",-40.497501,-20.66667
"7517",-54.588173,-25.546898
"7518",-49.379681,-20.820181
"7519",-40.083611,-13.8575
"7520",-40.839439,-14.86611
"7522",-44.446667,-22.468889
"7523",-43.12056,-22.634899
"7524",-42.04221,-22.71726
"7525",-51.294979,-23.18029
"7526",-39.064999,-16.450001
"7527",-41.679722,-21.13389
"7528",-43.451111,-22.759171
"7529",-43.041119,-22.81555
"7530",-43.37228,-22.84116
"7531",-44.104,-22.525
"7532",-43.2075,-22.902781
"7533",-43.103611,-22.883329
"7534",-44.318054,-23.006666
"7535",-47.820763,-21.176657
"7536",-50.426136,-21.211544
"7537",-48.50444,-1.45583
"7538",-60.021518,-3.118923
"7539",-43.090272,-22.917276
"7540",-43.071234,-22.932162
"7541",-43.005225,-22.935495
"7542",-40.265453,-20.259219
"7543",-40.29929,-20.313006
"7544",-40.292907,-20.270654
"7545",-40.33821,-20.3191
"7546",-40.323538,-20.275719
"7548",-47.06083,-22.90556
"7549",-54.64639,-20.44278
"7550",-46.63611,-23.5475
"7552",-47.92972,-15.77972
"7553",-38.50877,-12.97256
"7554",-49.90222,-6.0675
"7555",-47.93195,-19.74833
"7557",-56.09667,-15.59611
"7558",-48.36028,-10.21278
"7561",-49.273,-25.428
"7562",-54.80556,-22.22111
"7564",-37.07167,-10.91111
"7565",-63.90389,-8.76194
"7566",-43.93778,-19.92083
"7567",-51.67833,-20.75111
"7568",-60.14583,-12.74056
"7570",-51.16278,-23.31028
"7571",-60.025,-3.10194
"7572",-54.63556,-16.47083
"7573",-49.94583,-22.21389
"7574",-43.86167,-16.735
"7575",-42.80194,-5.08917
"7577",-50.43278,-21.20889
"7580",-35.20944,-5.795
"7582",-57.65333,-19.00917
"7583",-46.33361,-23.96083
"7584",-35.73528,-9.66583
"7585",-47.64917,-22.72528
"7586",-49.06055,-22.31472
"7587",-67.81,-9.97472
"7588",-53.45528,-24.95583
"7589",-45.55528,-23.02639
"7590",-46.79167,-23.62611
"7591",-44.10417,-22.52306
"7592",-46.55111,-23.62306
"7593",-43.10361,-22.88333
"7594",-46.88417,-23.18639
"7595",-41.78694,-22.37083
"7596",-60.67333,2.81972
"7597",-54.84417,-18.91806
"7598",-40.50083,-9.39861
"7599",-35.88111,-7.23056
"7600",-54.56639,-19.39528
"7601",-44.88389,-20.13889
"7602",-44.31805,-23.00667
"7603",-44.30278,-2.52972
"7604",-60.91962,2.43006
"7605",-38.8846,-4.32793
"7606",-40.69476,-6.20943
"7607",-51.48693,-20.8708
"7608",-43.33661,-22.87724
"7609",-46.74332,-23.2801
"7610",-36.43124,-10.39517
"7611",-60.63063,-9.17931
"7612",-43.05438,-22.8271
"7613",-45.88725,-23.17908
"7614",-51.9375,-23.4273
"7615",-51.45327,-29.68599
"7616",-49.37056,-19.8908
"7617",-38.44424,-12.9171
"7618",-38.47053,-12.96248
"7619",-52.7028,-6.2071
"7620",-46.88445,-23.18645
"7621",-48.50237,-1.45502
"7622",-37.06985,-10.98396
"7623",-49.30191,-28.71394
"7624",-42.57667,-4.75309
"7625",-50.42565,-21.21096
"7626",-46.41893,-23.86445
"7627",-54.19062,-23.06518
"7628",-40.29283,-20.34274
"7629",-38.1423,-7.93688
"7630",-38.03758,-8.27519
"7631",-37.19065,-7.37746
"7632",-37.27392,-7.48041
"7633",-37.06519,-8.41956
"7634",-56.50024,-12.73589
"7635",-39.01516,-4.97186
"7636",-39.57175,-3.98644
"7637",-47.69374,-23.35791
"7638",-48.02278,-20.18895
"7639",-44.44204,-17.23401
"7640",-37.07445,-10.90915
"7641",-44.78208,-4.22156
"7642",-52.3838,-24.04602
"7643",-41.32441,-21.75447
"7644",-46.86555,-23.17437
"7645",-43.3644,-21.77802
"7646",-60.919621,2.430058
"7647",-46.733768,-0.96813
"7649",-39.169834,-3.413436
"7650",-49.874805,-3.827574
"7651",-69.602654,-3.96298
"7652",-38.884598,-4.327934
"7653",-39.334591,-5.13424
"7654",-56.231758,-5.860176
"7655",-40.694763,-6.209435
"7656",-39.709309,-7.513819
"7657",-34.881256,-8.054277
"7658",-37.700001,-8.783333
"7661",-48.261543,-18.590729
"7662",-44.883888,-20.138889
"7663",-51.69508,-20.759846
